id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau_G2,id_formato,procedimento_1,procedimento_2,procedimento_6,procedimento_7,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind4,ind11,ind24,ind25,ind26,formato_Físico,grau,tramit_tmp
18791,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,51,3182,25003,26,2369,238,52,436,131,3,1,813,2,3,47,9,0,Primeiro Grau,961.6538461538462
18792,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,115,4291,44577,54,2763,56,64,308,209,0,0,1528,20,1,12,1,0,Primeiro Grau,825.5
18793,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,17,2473,21006,36,2055,23,46,99,54,0,1,418,14,4,8,2,0,Primeiro Grau,583.5
18794,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,36,1496,9501,10,1167,5,12,119,59,0,0,329,0,1,1,0,0,Primeiro Grau,950.1
18795,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,50,2266,25834,26,1457,26,30,324,116,0,0,809,5,2,10,0,0,Primeiro Grau,993.6153846153846
18796,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,49,1619,5770,19,1402,1,41,200,135,0,0,217,7,1,2,1,0,Primeiro Grau,303.6842105263158
18797,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,95,2296,29774,22,1720,144,72,380,140,0,0,576,1,0,16,1,0,Primeiro Grau,1353.3636363636363
18798,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,23,1097,27628,36,722,24,54,200,43,0,0,375,0,4,3,3,0,Primeiro Grau,767.4444444444445
18799,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,91,1238,41763,65,803,13,48,169,157,0,0,435,0,1,4,3,0,Primeiro Grau,642.5076923076923
18800,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,85,3899,130506,111,1756,17,99,290,95,0,0,2143,5,1,6,7,0,Primeiro Grau,1175.7297297297298
18801,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,41,1376,15084,21,1027,9,20,93,66,0,1,349,1,0,0,0,0,Primeiro Grau,718.2857142857143
18802,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,114,1534,23727,78,985,30,104,172,118,0,0,549,41,4,7,4,0,Primeiro Grau,304.1923076923077
18803,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,10,758,23241,26,299,8,20,74,34,0,0,459,10,1,3,1,0,Primeiro Grau,893.8846153846154
18804,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,70,1732,21397,56,1281,30,37,219,96,1,0,451,19,4,12,1,0,Primeiro Grau,382.0892857142857
18805,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,27,1859,25214,45,1411,28,41,206,72,0,1,448,0,3,21,2,0,Primeiro Grau,560.3111111111111
18806,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,73,3059,30479,98,1693,99,107,471,253,1,2,1366,9,8,33,7,0,Primeiro Grau,311.01020408163265
18807,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,62,3899,37847,30,3049,15,149,340,214,0,2,850,3,7,25,8,0,Primeiro Grau,1261.5666666666666
18808,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,86,2658,106035,97,1738,159,71,506,385,1,0,920,3,0,14,4,0,Primeiro Grau,1093.1443298969073
18809,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,52,996,28976,19,464,21,33,91,105,0,0,532,0,1,4,3,0,Primeiro Grau,1525.0526315789473
18810,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,59,1825,16227,41,633,16,64,353,125,0,0,1192,21,1,6,2,0,Primeiro Grau,395.780487804878
18811,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,101,4996,72532,87,4273,13,86,207,167,0,0,723,8,9,9,8,0,Primeiro Grau,833.7011494252873
18812,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,17,675,17376,20,361,32,18,89,52,0,0,314,7,1,0,1,0,Primeiro Grau,868.8
18813,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,3018,36404,34,2023,57,54,150,144,0,0,995,10,1,6,1,0,Primeiro Grau,1070.7058823529412
18814,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,104,1808,11986,34,1246,60,36,447,106,0,0,562,0,6,47,6,0,Primeiro Grau,352.52941176470586
18815,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,38,1524,40774,50,1238,293,30,120,54,0,0,286,2,2,7,2,0,Primeiro Grau,815.48
18816,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,34,655,9565,22,437,90,57,124,64,0,0,218,1,5,4,3,0,Primeiro Grau,434.77272727272725
18817,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,71,2897,67462,100,999,34,114,303,515,0,1,1898,28,1,4,2,0,Primeiro Grau,674.62
18818,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,97,803,10999,43,409,5,19,234,140,0,0,394,3,3,7,1,0,Primeiro Grau,255.7906976744186
18819,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,130,3566,87454,106,3119,135,59,411,236,0,1,447,2,5,28,2,0,Primeiro Grau,825.0377358490566
18820,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,76,2072,56650,102,1542,241,113,332,135,0,0,530,17,2,3,1,0,Primeiro Grau,555.3921568627451
18821,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,37,1496,10951,33,1214,0,32,120,66,0,0,282,17,1,6,2,0,Primeiro Grau,331.8484848484849
18822,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,42,2559,20899,28,2302,9,34,204,84,0,0,257,2,0,5,1,0,Primeiro Grau,746.3928571428571
18823,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,153,3904,54519,97,2986,93,103,501,260,3,0,918,10,3,7,2,0,Primeiro Grau,562.0515463917526
18824,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,139,3069,40573,44,2099,49,45,413,103,0,1,970,0,3,24,3,0,Primeiro Grau,922.1136363636364
18825,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,32,833,9612,24,615,75,44,103,56,0,1,218,40,1,1,1,0,Primeiro Grau,400.5
18826,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,35,1143,49241,71,797,40,36,179,60,0,1,346,0,1,4,1,0,Primeiro Grau,693.5352112676056
18827,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,18,1691,23667,33,988,32,28,143,143,1,0,703,2,3,6,3,0,Primeiro Grau,717.1818181818181
18828,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,40,955,45596,65,569,5,50,230,108,0,0,386,2,1,3,1,0,Primeiro Grau,701.4769230769231
18829,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,1,3477,35423,24,2459,68,51,281,386,0,0,1018,0,0,1,0,0,Primeiro Grau,1475.9583333333333
18830,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,37,635,22077,29,321,20,16,177,108,0,0,314,1,0,1,1,0,Primeiro Grau,761.2758620689655
18831,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,100,4403,82665,110,3675,15,107,308,247,1,0,728,31,2,11,3,0,Primeiro Grau,751.5
18832,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,49,1231,61430,72,995,12,59,272,91,0,0,236,10,7,6,5,0,Primeiro Grau,853.1944444444445
18833,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,56,1313,6578,35,832,7,60,281,89,0,0,481,2,0,2,0,0,Primeiro Grau,187.94285714285715
18834,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,16,1013,6487,12,632,34,16,80,36,0,0,381,7,1,0,1,0,Primeiro Grau,540.5833333333334
18836,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,85,3226,64150,76,2791,30,106,351,107,1,0,435,5,2,3,4,0,Primeiro Grau,844.078947368421
18837,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,70,4377,111816,94,3357,54,102,303,200,2,2,1020,0,10,34,7,0,Primeiro Grau,1189.531914893617
18838,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,79,2100,28446,54,1516,17,115,293,211,0,0,584,0,5,13,4,0,Primeiro Grau,526.7777777777778
18839,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,98,2744,15778,52,2002,16,41,311,142,0,0,742,6,1,9,2,0,Primeiro Grau,303.4230769230769
18840,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,42,1269,19073,42,732,4,31,240,85,0,0,537,3,0,2,0,0,Primeiro Grau,454.1190476190476
18841,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,49,3017,54769,43,2493,71,61,358,170,1,0,524,2,2,48,2,0,Primeiro Grau,1273.6976744186047
18842,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,132,1055,7361,25,799,54,38,312,164,0,0,256,4,2,4,2,0,Primeiro Grau,294.44
18843,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,77,1377,16430,19,892,5,25,216,63,2,1,485,1,0,3,2,0,Primeiro Grau,864.7368421052631
18844,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,54,3210,26180,24,2455,40,39,320,117,0,2,755,18,2,24,3,0,Primeiro Grau,1090.8333333333333
18845,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,73,2121,65015,63,1559,31,105,169,181,0,0,562,17,7,11,9,0,Primeiro Grau,1031.984126984127
18846,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,117,2176,18546,65,1578,141,66,331,233,0,0,598,0,8,30,5,0,Primeiro Grau,285.32307692307694
18847,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,1356,4052,16,954,11,26,111,61,0,1,402,27,0,5,0,0,Primeiro Grau,253.25
18848,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,27,618,6303,11,422,17,19,84,32,0,0,196,0,1,2,1,0,Primeiro Grau,573.0
18849,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,126,2227,31322,33,1336,26,39,331,148,0,0,891,1,1,19,2,0,Primeiro Grau,949.1515151515151
18850,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,21,487,6095,11,254,13,22,124,36,0,0,233,13,2,2,4,0,Primeiro Grau,554.0909090909091
18851,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,119,4286,59011,58,3493,62,45,426,138,0,0,793,2,4,61,4,0,Primeiro Grau,1017.4310344827586
18852,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,83,1483,14408,30,917,53,18,220,68,0,0,566,3,3,4,0,0,Primeiro Grau,480.26666666666665
18853,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,4,1181,11735,5,845,18,13,45,17,0,0,336,2,1,3,0,0,Primeiro Grau,2347.0
18854,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,69,2963,28132,44,1405,102,54,212,135,1,1,1558,14,4,5,2,0,Primeiro Grau,639.3636363636364
18855,TRT15,Justiça do Trabalho,1,2,0,1,0,0,Não,2023-04-30,,3,2171,1,2,1,0,0,1,0,0,1,0,0,0,0,1,Segundo Grau,2171.0
18857,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,63,2978,51266,100,1790,362,139,422,155,0,0,1188,10,8,36,6,0,Primeiro Grau,512.66
18858,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,23,765,9699,27,539,10,36,291,86,0,0,226,1,2,1,3,0,Primeiro Grau,359.22222222222223
18859,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,71,1740,19895,64,1523,9,96,448,111,0,1,217,2,3,0,5,0,Primeiro Grau,310.859375
18860,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,26,2063,40992,42,1055,56,47,276,237,0,0,1008,0,4,13,3,0,Primeiro Grau,976.0
18861,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,32,1886,16725,25,1433,64,21,77,44,1,0,453,1,2,9,5,0,Primeiro Grau,669.0
18862,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,73,3888,44374,45,3388,48,9,27,24,0,0,500,0,0,21,0,0,Primeiro Grau,986.0888888888888
18863,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,55,3078,27540,15,2684,75,19,350,65,0,0,394,0,4,3,4,0,Primeiro Grau,1836.0
18864,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,80,2267,49169,74,1174,20,75,566,146,0,1,1093,1,3,12,1,0,Primeiro Grau,664.4459459459459
18865,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,48,1037,7046,23,885,14,58,215,90,0,0,152,0,1,5,4,0,Primeiro Grau,306.3478260869565
18866,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,55,1257,19468,38,771,31,35,165,60,0,0,486,4,4,9,1,0,Primeiro Grau,512.3157894736842
18867,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,49,3351,98081,60,2350,26,66,266,140,2,2,1001,16,2,5,4,0,Primeiro Grau,1634.6833333333334
18868,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,51,1211,1986,10,899,10,15,41,22,0,0,312,1,0,4,1,0,Primeiro Grau,198.6
18869,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,86,621,6676,19,272,8,14,127,133,0,0,349,4,0,0,2,0,Primeiro Grau,351.36842105263156
18870,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,281,5558,91914,52,3889,81,65,95,182,0,1,1669,2,9,54,2,0,Primeiro Grau,1767.576923076923
18871,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,62,1835,28914,46,1393,55,34,149,105,0,0,442,0,0,2,4,0,Primeiro Grau,628.5652173913044
18872,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,98,2574,41346,65,2234,28,53,255,163,0,1,340,0,5,6,6,0,Primeiro Grau,636.0923076923077
18873,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,107,4576,17532,17,3992,153,52,258,135,1,1,584,2,7,30,6,0,Primeiro Grau,1031.2941176470588
18874,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,84,3587,44411,44,2578,175,35,241,78,0,1,1009,0,2,10,1,0,Primeiro Grau,1009.3409090909091
18875,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,82,2747,54990,70,1912,68,37,256,130,1,1,835,0,4,9,7,0,Primeiro Grau,785.5714285714286
18876,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,61,3221,75735,36,2677,81,33,178,70,1,0,544,5,3,17,0,0,Primeiro Grau,2103.75
18877,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,157,3050,19980,28,2167,42,48,134,49,1,0,883,1,4,9,6,0,Primeiro Grau,713.5714285714286
18878,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,54,2470,49969,22,1840,15,25,243,58,1,0,630,0,2,6,2,0,Primeiro Grau,2271.318181818182
18879,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,56,3152,61278,39,2799,79,35,229,101,1,1,353,1,2,8,0,0,Primeiro Grau,1571.2307692307693
18880,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,76,3473,58138,84,2197,125,82,238,139,0,0,1276,0,8,42,1,0,Primeiro Grau,692.1190476190476
18881,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,48,3456,33467,50,2073,42,63,460,186,0,0,1383,1,5,11,7,0,Primeiro Grau,669.34
18882,TRT15,Justiça do Trabalho,1,2,0,1,0,0,Não,2023-04-30,,,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Segundo Grau,2016.0
18883,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,51,2963,31423,30,1940,59,10,19,664,0,0,1023,0,1,19,1,0,Primeiro Grau,1047.4333333333334
18884,TRT15,Justiça do Trabalho,1,2,0,1,0,0,Não,2023-04-30,,1,3253,2,1,0,0,0,1,0,0,0,0,0,0,0,1,Segundo Grau,1626.5
18885,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,32,2533,12227,17,1604,116,6,10,605,0,0,929,0,1,8,1,0,Primeiro Grau,719.2352941176471
18886,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,42,1768,22724,27,1334,77,120,13,367,0,0,434,0,3,13,2,0,Primeiro Grau,841.6296296296297
18887,TRT15,Justiça do Trabalho,1,2,0,1,0,0,Não,2023-04-30,,1,1665,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Segundo Grau,1665.0
18889,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,223,2387,35803,81,1260,141,92,639,124,0,0,1127,5,3,45,1,0,Primeiro Grau,442.01234567901236
18890,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,42,759,15763,39,593,9,32,196,69,0,0,166,0,0,6,0,0,Primeiro Grau,404.1794871794872
18891,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,2038,19745,48,1571,75,62,413,120,6,0,467,0,1,2,2,0,Primeiro Grau,411.3541666666667
18892,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,26,2478,55778,47,1549,35,57,303,57,0,0,929,0,2,4,2,0,Primeiro Grau,1186.7659574468084
18893,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,65,1940,8516,13,1348,19,22,67,33,0,0,592,2,2,1,1,0,Primeiro Grau,655.0769230769231
18894,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,60,1898,16555,15,1375,34,3,17,34,0,0,523,0,0,20,0,0,Primeiro Grau,1103.6666666666667
18895,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,117,2733,36588,34,2292,122,88,477,305,2,0,441,11,8,53,4,0,Primeiro Grau,1076.1176470588234
18896,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,691,2890,72615,115,2326,82,97,957,809,0,0,564,0,5,5,4,0,Primeiro Grau,631.4347826086956
18897,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,59,1104,16820,36,839,51,62,254,75,0,0,265,0,7,5,3,0,Primeiro Grau,467.22222222222223
18898,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,27,1324,17546,27,1137,4,29,183,66,0,0,187,10,1,10,1,0,Primeiro Grau,649.8518518518518
18899,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,80,2469,43411,52,1676,110,35,323,106,1,0,793,22,4,6,1,0,Primeiro Grau,834.8269230769231
18900,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,67,3789,10271,15,2880,83,10,36,34,0,0,909,0,0,18,2,0,Primeiro Grau,684.7333333333333
18901,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,17,495,5604,17,310,6,12,124,32,0,0,185,1,1,2,0,0,Primeiro Grau,329.6470588235294
18902,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,55,1908,31429,57,977,15,71,405,70,0,1,931,0,1,8,4,0,Primeiro Grau,551.3859649122807
18903,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,29,1956,59493,62,1764,50,10,180,87,0,4,192,9,1,21,3,0,Primeiro Grau,959.5645161290323
18904,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,86,2447,52279,58,1941,99,32,263,133,2,0,506,1,4,4,4,0,Primeiro Grau,901.3620689655172
18905,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,73,3097,10901,21,2746,273,65,219,61,0,0,351,9,4,31,5,0,Primeiro Grau,519.0952380952381
18906,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,131,3290,75699,58,2324,18,88,377,181,0,0,966,0,6,27,3,0,Primeiro Grau,1305.155172413793
18907,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,59,3957,119639,54,3067,100,46,164,104,0,0,890,0,2,14,2,0,Primeiro Grau,2215.537037037037
18908,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,109,2466,74984,66,1620,52,71,700,171,0,2,846,9,5,3,3,0,Primeiro Grau,1136.121212121212
18909,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,109,3273,25001,35,2541,5,66,233,34,0,0,732,1,2,6,2,0,Primeiro Grau,714.3142857142857
18910,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,50,2719,45382,45,2056,163,95,191,124,2,3,663,1,5,15,1,0,Primeiro Grau,1008.4888888888889
18911,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,82,3791,30430,28,3132,198,28,336,63,0,1,659,2,0,10,0,0,Primeiro Grau,1086.7857142857142
18912,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,61,3832,64025,73,2937,95,70,359,264,0,2,895,0,8,30,7,0,Primeiro Grau,877.054794520548
18913,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,100,3513,86345,60,1957,222,69,429,268,0,0,1556,0,5,12,4,0,Primeiro Grau,1439.0833333333333
18914,TRT15,Justiça do Trabalho,1,2,0,1,0,0,Não,2023-04-30,,,3276,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Segundo Grau,1638.0
18916,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,72,856,24644,38,586,2,23,185,120,0,0,270,4,2,7,3,0,Primeiro Grau,648.5263157894736
18917,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,51,1971,22159,48,1504,95,58,365,150,9,2,467,0,6,13,2,0,Primeiro Grau,461.6458333333333
18918,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,70,1849,13067,17,1290,50,11,51,40,0,0,559,0,0,5,3,0,Primeiro Grau,768.6470588235294
18919,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,145,2019,6705,18,1207,15,21,8,44,0,0,812,0,0,27,3,0,Primeiro Grau,372.5
18920,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,87,2230,8831,9,1637,9,11,25,28,0,0,593,1,0,20,1,0,Primeiro Grau,981.2222222222222
18921,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,66,2087,18332,28,1656,82,65,164,62,0,0,431,2,3,18,1,0,Primeiro Grau,654.7142857142857
18922,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,108,4876,11320,17,3117,154,53,193,171,0,0,1759,44,1,38,3,0,Primeiro Grau,665.8823529411765
18923,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,159,3692,55269,50,3039,17,46,146,34,1,0,653,0,1,3,3,0,Primeiro Grau,1105.38
18924,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,114,2413,35438,61,1739,35,49,195,133,0,0,674,0,7,16,5,0,Primeiro Grau,580.9508196721312
18925,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,113,3829,76963,86,2537,85,88,342,206,1,1,1292,1,6,57,8,0,Primeiro Grau,894.9186046511628
18926,TRT15,Justiça do Trabalho,1,2,0,1,0,0,Não,2023-04-30,,3,2048,1,3,1,1,0,1,0,0,0,0,0,0,0,1,Segundo Grau,2048.0
18927,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,26,2480,76644,73,2015,50,54,123,65,0,1,465,0,6,4,4,0,Primeiro Grau,1049.9178082191781
18928,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,151,3592,20567,25,3100,82,8,19,40,0,1,492,0,1,47,1,0,Primeiro Grau,822.68
18929,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,67,2702,13302,16,2042,19,8,23,38,0,0,660,0,0,17,0,0,Primeiro Grau,831.375
18930,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,112,3112,44634,61,2654,130,63,259,209,0,2,458,1,2,20,3,0,Primeiro Grau,731.7049180327868
18931,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,98,3149,49554,56,2457,29,52,159,38,0,0,692,3,4,10,3,0,Primeiro Grau,884.8928571428571
18932,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,79,3242,32721,33,2852,31,44,225,92,1,0,390,0,1,12,2,0,Primeiro Grau,991.5454545454545
18933,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,147,5215,72343,66,3745,66,69,541,175,1,1,1470,1,6,25,2,0,Primeiro Grau,1096.1060606060605
18934,TRT15,Justiça do Trabalho,1,2,0,1,0,0,Não,2023-04-30,,,1830,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Segundo Grau,1830.0
18935,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,92,2359,30647,27,2014,58,7,25,52,0,0,345,0,1,20,1,0,Primeiro Grau,1135.0740740740741
18936,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,85,2690,35785,52,2015,56,42,293,132,0,1,675,4,4,5,5,0,Primeiro Grau,688.1730769230769
18937,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,54,1873,53824,49,1486,152,29,145,100,0,2,387,1,6,6,4,0,Primeiro Grau,1098.4489795918366
18939,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,88,2587,9245,15,1916,276,3,22,28,0,0,671,1,1,15,0,0,Primeiro Grau,616.3333333333334
18940,TRT15,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,100,2724,19695,34,2254,90,46,312,168,1,2,470,3,7,19,7,0,Primeiro Grau,579.2647058823529
