id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau_G2,id_formato,procedimento_1,procedimento_3,procedimento_4,procedimento_5,procedimento_6,procedimento_7,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind4,ind11,ind24,ind25,ind26,formato_Físico,grau,tramit_tmp
79974,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,1,16,871,3,8,9,2,0,0,0,0,8,0,1,1,1,0,Segundo Grau,290.3333333333333
80189,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,9,378,890,3,377,68,130,0,1,0,0,1,266,0,0,0,0,Segundo Grau,296.6666666666667
80274,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,17,1131,105331,124,1278,402,122,0,1,0,0,0,0,38,197,52,0,Segundo Grau,849.4435483870968
80274,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,18,285,8403,20,154,50,15,0,0,0,0,131,0,1,19,2,0,Segundo Grau,420.15
80274,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,34,1588,4,15,5,2,0,0,0,0,19,0,1,3,0,0,Segundo Grau,397.0
80840,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,103,641,15739,45,682,83,250,0,0,0,0,0,0,22,29,51,0,Segundo Grau,349.75555555555553
80840,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,15,78,2088,8,44,10,26,0,0,0,0,34,0,3,3,4,0,Segundo Grau,261.0
80841,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,54,11357,21,56,2,14,0,0,0,0,0,0,5,12,42,0,Segundo Grau,540.8095238095239
80841,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,1,4,1363,3,2,0,2,0,0,0,0,2,0,0,0,2,0,Segundo Grau,454.3333333333333
81245,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,167,630,1637,19,657,214,82,0,9,0,0,0,0,3,6,2,0,Segundo Grau,86.15789473684211
81245,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,12,52,173,2,29,14,11,0,0,0,0,23,0,1,2,0,0,Segundo Grau,86.5
81330,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,1,797,88583,165,877,395,160,0,2,0,0,0,0,45,107,26,0,Segundo Grau,536.8666666666667
81330,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,4,519,238,1,519,67,6,0,1,1,0,0,0,11,65,7,0,Segundo Grau,238.0
81330,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,7,154,7154,34,87,60,26,0,0,0,0,67,0,13,18,7,0,Segundo Grau,210.41176470588235
81330,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,26,1170,5,15,10,4,0,0,0,0,11,0,2,2,0,0,Segundo Grau,234.0
81330,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,,389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,389.0
81405,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,192,1432,96720,160,1527,645,138,0,0,0,0,0,0,47,153,50,0,Segundo Grau,604.5
81405,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,15,151,5403,16,62,46,21,0,0,0,0,89,0,6,17,4,0,Segundo Grau,337.6875
81405,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,3,15,697,2,8,3,4,0,0,0,0,7,0,1,1,2,0,Segundo Grau,348.5
81493,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,48,713,18192,56,780,93,150,0,7,0,0,0,0,6,53,49,0,Segundo Grau,324.85714285714283
81493,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,2,483,151,1,483,8,1,0,1,0,1,0,0,1,40,1,0,Segundo Grau,151.0
81493,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,26,140,2674,11,83,14,33,0,0,0,0,57,0,2,7,6,0,Segundo Grau,243.0909090909091
81493,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,3,15,386,2,3,4,1,0,0,0,0,12,0,0,0,0,0,Segundo Grau,193.0
81494,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,130,1099,61978,98,1215,143,121,0,2,0,0,0,0,10,69,34,0,Segundo Grau,632.4285714285714
81494,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Sim,2023-04-30,8,230,520,1,230,25,7,0,8,3,5,0,0,7,36,4,0,Segundo Grau,520.0
81494,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,18,199,3303,12,96,24,12,0,0,0,0,103,0,1,11,1,0,Segundo Grau,275.25
81494,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,2,22,1537,4,9,0,1,0,0,0,0,13,0,0,2,2,0,Segundo Grau,384.25
82098,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,2,417,717,2,417,296,17,0,19,0,0,0,15,2,5,4,0,Primeiro Grau,358.5
82100,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,1,68,245,1,68,20,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,245.0
82100,TRT1,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,,740,3330,4,739,488,6,0,16,0,3,1,30,1,4,1,0,Primeiro Grau,832.5
82967,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,254,1557,4,260,20,86,0,0,0,0,0,0,0,23,40,0,Segundo Grau,389.25
82967,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,62,1329,3,54,4,32,0,0,0,0,8,0,0,6,15,0,Segundo Grau,443.0
82967,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,5,350,1,4,0,1,0,0,0,0,1,0,0,0,0,0,Segundo Grau,350.0
84556,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,101,758,39668,102,822,100,191,0,0,0,0,0,0,29,67,18,0,Segundo Grau,388.9019607843137
84556,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,16,117,4135,17,57,17,19,0,0,0,0,60,0,2,5,1,0,Segundo Grau,243.23529411764707
84556,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,3,9,298,2,5,1,1,0,0,0,0,4,0,0,0,0,0,Segundo Grau,149.0
85350,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,1,265,16193,22,276,27,71,0,1,0,0,0,0,15,58,11,0,Segundo Grau,736.0454545454545
85350,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,47,2339,6,34,5,11,0,0,0,0,13,0,1,11,3,0,Segundo Grau,389.8333333333333
85350,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,,2,1366,4,2,1,0,0,0,0,0,0,0,0,1,0,0,Segundo Grau,341.5
85878,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,116,320,343,1,344,170,0,0,1,0,0,0,0,2,2,0,0,Segundo Grau,343.0
85879,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,22,37,19,1,20,19,1,0,0,0,0,17,0,0,0,0,0,Segundo Grau,19.0
86145,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,131,201,175,1,212,39,0,0,3,0,0,0,0,0,0,0,0,Segundo Grau,175.0
87204,TRT1,Justiça do Trabalho,1,1,0,0,0,0,0,0,Não,2023-04-30,1,17,350,1,17,0,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,350.0
27628,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,1038,7,6,1038,11,1,24,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.1666666666666667
27628,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,71,500,66358,170,466,56,66,157,131,4,7,34,91,12,18,22,0,Primeiro Grau,390.3411764705882
27628,TRT10,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,59,6334,1,10,0,0,0,0,0,0,49,0,0,0,0,0,Primeiro Grau,6334.0
27628,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,164,3541,165338,55,1800,358,74,621,169,0,1,1741,2,8,26,5,0,Primeiro Grau,3006.1454545454544
27629,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,919,2,2,916,16,1,8,0,0,0,3,0,0,0,0,0,Primeiro Grau,1.0
27629,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,80,561,11273,50,456,81,68,182,88,7,9,105,78,22,26,18,0,Primeiro Grau,225.46
27629,TRT10,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,23,8230,1,16,0,0,0,0,0,0,7,0,0,0,0,0,Primeiro Grau,8230.0
27629,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,68,3096,81050,86,1788,38,79,259,58,1,0,1308,1,9,17,3,0,Primeiro Grau,942.4418604651163
27630,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,954,35,8,951,5,0,16,0,0,0,3,0,0,0,0,0,Primeiro Grau,4.375
27630,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,82,980,32930,85,917,130,44,332,76,5,4,63,43,12,33,5,0,Primeiro Grau,387.4117647058824
27630,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,69,4160,44763,42,1368,42,59,707,140,0,1,2792,1,6,43,3,0,Primeiro Grau,1065.7857142857142
27631,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,11,929,6,6,928,17,0,13,0,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
27631,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,62,451,47858,178,417,98,69,304,105,2,9,34,50,22,28,24,0,Primeiro Grau,268.86516853932585
27631,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,178,2639,90555,84,1514,109,91,812,148,0,0,1125,0,1,48,1,0,Primeiro Grau,1078.0357142857142
27632,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,1003,4,4,1003,187,0,6,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
27632,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,1011,142971,95,971,321,53,273,118,5,9,40,59,29,40,18,0,Primeiro Grau,1504.957894736842
27632,TRT10,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,31,12825,3,9,4,1,1,1,0,0,22,0,0,0,0,0,Primeiro Grau,4275.0
27632,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,80,3117,193279,66,1867,489,64,347,158,0,0,1250,1,10,26,9,0,Primeiro Grau,2928.469696969697
27633,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,14,995,6,6,994,13,0,16,0,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
27633,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,743,13086,59,715,224,53,212,63,1,13,28,41,14,28,20,0,Primeiro Grau,221.79661016949152
27633,TRT10,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,66,2548,1,12,0,0,0,0,0,0,54,0,0,0,0,0,Primeiro Grau,2548.0
27633,TRT10,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,51,2536,1,10,2,1,1,1,0,0,41,0,0,0,0,0,Primeiro Grau,2536.0
27633,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,71,3993,24013,48,1385,406,64,538,191,0,0,2608,0,5,24,3,0,Primeiro Grau,500.2708333333333
27634,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,984,33,7,984,18,0,18,0,0,0,0,0,0,0,0,0,Primeiro Grau,4.714285714285714
27634,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,80,764,67089,148,724,131,80,370,137,1,10,40,94,24,41,12,0,Primeiro Grau,453.30405405405406
27634,TRT10,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,53,6326,1,16,0,0,1,0,0,0,37,0,0,1,0,0,Primeiro Grau,6326.0
27634,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,106,3586,52873,41,1755,141,50,804,140,0,2,1831,0,8,41,5,0,Primeiro Grau,1289.5853658536585
27635,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,904,135,2,904,17,1,7,0,0,0,0,1,0,0,0,0,Primeiro Grau,67.5
27635,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,84,989,37776,73,953,141,87,474,117,3,11,36,39,14,16,15,0,Primeiro Grau,517.4794520547945
27635,TRT10,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,55,1401,1,12,2,0,4,3,0,0,43,0,0,0,0,0,Primeiro Grau,1401.0
27635,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,79,3599,46298,59,1750,451,80,694,120,0,1,1849,0,7,10,7,0,Primeiro Grau,784.7118644067797
27636,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,1031,27,6,1031,19,0,6,0,0,0,0,0,0,0,0,0,Primeiro Grau,4.5
27636,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,644,24048,119,623,182,93,208,198,5,4,21,97,21,37,38,0,Primeiro Grau,202.08403361344537
27636,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,112,2707,68050,115,1772,404,115,631,471,0,1,935,0,6,29,2,0,Primeiro Grau,591.7391304347826
27637,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,1001,19,4,1000,8,0,15,0,0,0,1,0,0,0,0,0,Primeiro Grau,4.75
27637,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,82,1236,14536,28,1211,139,71,141,98,3,6,25,101,16,29,17,0,Primeiro Grau,519.1428571428571
27637,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,25,3822,19927,24,1937,19,60,436,88,1,1,1885,1,2,6,3,0,Primeiro Grau,830.2916666666666
27638,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,977,1529,6,975,21,0,12,0,0,0,2,0,0,0,0,0,Primeiro Grau,254.83333333333334
27638,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,62,444,39858,136,424,99,48,125,69,3,6,20,23,14,29,14,0,Primeiro Grau,293.0735294117647
27638,TRT10,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,71,18085,4,13,3,0,0,0,0,0,58,0,0,0,0,0,Primeiro Grau,4521.25
27638,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,156,4663,73567,51,1947,697,58,281,120,0,0,2716,1,10,42,13,0,Primeiro Grau,1442.4901960784314
27639,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,971,94,3,971,21,0,13,0,0,0,0,0,0,0,0,0,Primeiro Grau,31.333333333333332
27639,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,69,937,62512,139,911,117,138,209,179,5,8,26,87,38,69,47,0,Primeiro Grau,449.72661870503595
27639,TRT10,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,56,6350,1,7,0,0,0,0,0,0,49,0,0,0,0,0,Primeiro Grau,6350.0
27639,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,118,3474,27776,24,1808,118,87,464,96,1,0,1666,2,10,49,6,0,Primeiro Grau,1157.3333333333333
27640,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,10,988,84,5,988,22,0,13,0,0,0,0,0,0,0,0,0,Primeiro Grau,16.8
27640,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,87,801,33553,76,773,168,86,215,147,4,14,28,87,20,13,23,0,Primeiro Grau,441.4868421052632
27640,TRT10,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,237,28926,5,44,2,0,0,0,0,0,193,0,0,0,0,0,Primeiro Grau,5785.2
27640,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,79,3209,305636,121,2090,370,185,465,171,7,0,1119,1,13,19,10,0,Primeiro Grau,2525.9173553719006
27641,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,12,897,287,12,897,24,0,18,0,0,0,0,0,0,0,0,0,Primeiro Grau,23.916666666666668
27641,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,97,304,23729,141,291,19,80,89,138,3,14,13,114,15,5,20,0,Primeiro Grau,168.29078014184398
27641,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,139,3373,100400,73,2163,441,85,553,114,0,0,1210,3,4,32,6,0,Primeiro Grau,1375.3424657534247
27642,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,993,183,7,992,6,0,9,0,0,0,1,0,0,1,0,0,Primeiro Grau,26.142857142857142
27642,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,83,1056,31870,102,1014,145,83,301,123,5,9,42,70,15,34,16,0,Primeiro Grau,312.45098039215685
27642,TRT10,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,66,5479,1,14,1,0,0,0,0,0,52,0,0,0,0,0,Primeiro Grau,5479.0
27642,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,124,2921,44718,46,2015,325,52,370,132,0,0,906,1,3,44,3,0,Primeiro Grau,972.1304347826087
27643,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,1034,5,3,1034,7,0,15,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.6666666666666667
27643,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Não,2023-04-30,,,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,59.0
27643,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,81,507,17724,54,503,85,92,395,133,5,7,4,56,12,16,21,0,Primeiro Grau,328.22222222222223
27643,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,76,2822,33892,68,1237,154,106,544,139,0,0,1585,0,3,22,4,0,Primeiro Grau,498.4117647058824
27644,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,10,944,17,6,944,16,0,13,0,0,0,0,0,0,0,1,0,Primeiro Grau,2.8333333333333335
27644,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,78,1051,53960,123,893,87,72,409,93,4,3,158,56,30,38,20,0,Primeiro Grau,438.6991869918699
27644,TRT10,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,71,6339,1,17,0,0,0,0,0,0,54,0,0,0,0,0,Primeiro Grau,6339.0
27644,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,118,4020,78536,44,2474,102,68,487,170,0,0,1546,0,13,53,4,0,Primeiro Grau,1784.909090909091
27645,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,10,973,368,2,973,24,0,22,1,0,0,0,0,0,0,0,0,Primeiro Grau,184.0
27645,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,79,704,20288,55,702,286,65,273,85,4,7,2,143,23,41,29,0,Primeiro Grau,368.8727272727273
27645,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,75,2210,46503,72,1536,195,102,808,93,1,2,674,0,3,28,4,0,Primeiro Grau,645.875
27646,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,11,1010,54,6,1010,16,2,2,3,0,1,0,0,1,0,1,0,Primeiro Grau,9.0
27646,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,76,688,38102,129,672,200,41,258,82,3,12,16,93,9,10,17,0,Primeiro Grau,295.3643410852713
27646,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,166,3114,264604,84,1532,261,92,473,132,0,0,1582,1,3,6,6,0,Primeiro Grau,3150.0476190476193
27647,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,1024,55,4,1024,10,0,17,0,0,0,0,0,0,0,0,0,Primeiro Grau,13.75
27647,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,86,1114,88035,141,1073,224,47,423,92,5,8,41,47,11,25,13,0,Primeiro Grau,624.3617021276596
27647,TRT10,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,41,1010,1,13,2,0,6,1,0,0,28,0,0,0,0,0,Primeiro Grau,1010.0
27647,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,125,3262,35071,22,1674,444,52,514,95,0,0,1588,0,2,44,1,0,Primeiro Grau,1594.1363636363637
27648,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,14,1113,65,11,1112,17,0,15,1,0,0,1,0,0,0,0,0,Primeiro Grau,5.909090909090909
27648,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,87,1143,69298,175,1140,164,99,253,109,8,7,3,39,10,51,12,0,Primeiro Grau,395.98857142857145
27648,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,98,2542,34014,46,1675,359,55,534,159,0,0,867,0,5,20,5,0,Primeiro Grau,739.4347826086956
27649,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,14,988,13,6,988,16,1,20,2,0,0,0,0,0,0,0,0,Primeiro Grau,2.1666666666666665
27649,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,78,879,50450,132,869,95,97,190,173,5,13,10,114,32,38,29,0,Primeiro Grau,382.1969696969697
27649,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,105,1981,33982,76,1513,78,62,502,102,0,1,468,4,11,21,8,0,Primeiro Grau,447.13157894736844
27650,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,20,850,5,5,850,19,0,40,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
27650,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,132,687,17909,122,677,159,151,144,133,1,3,10,120,19,23,4,0,Primeiro Grau,146.79508196721312
27650,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,102,2246,33421,81,961,143,52,785,165,1,0,1285,0,2,26,1,0,Primeiro Grau,412.60493827160496
27651,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,503,28,2,503,15,0,5,0,0,0,0,0,0,0,0,0,Primeiro Grau,14.0
27651,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,82,248,14264,56,217,142,74,112,83,2,2,31,49,15,15,18,0,Primeiro Grau,254.71428571428572
27651,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,88,4138,90838,68,1797,44,44,396,90,0,1,2341,2,1,27,1,0,Primeiro Grau,1335.8529411764705
27652,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,391,4,2,391,7,0,7,0,0,0,0,1,0,0,1,0,Primeiro Grau,2.0
27652,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,79,247,15331,63,143,69,60,87,92,5,8,104,57,9,11,19,0,Primeiro Grau,243.34920634920636
27652,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,77,3741,119225,59,1597,47,114,700,262,1,0,2144,10,6,25,6,0,Primeiro Grau,2020.7627118644068
27653,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,553,6,2,553,25,0,12,0,0,0,0,0,0,0,0,0,Primeiro Grau,3.0
27653,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,89,180,14084,63,173,60,58,68,73,6,1,7,44,5,13,12,0,Primeiro Grau,223.55555555555554
27653,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,116,2452,34094,29,1747,53,65,277,95,0,0,705,1,4,15,6,0,Primeiro Grau,1175.655172413793
27654,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,609,1,1,609,7,1,8,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
27654,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,97,931,39997,108,931,105,106,186,87,2,4,0,137,14,14,9,0,Primeiro Grau,370.3425925925926
27654,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,90,2488,36226,67,1519,322,66,421,163,0,0,969,0,4,27,1,0,Primeiro Grau,540.6865671641791
27655,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,556,23,2,556,14,0,14,0,0,0,0,0,0,0,0,0,Primeiro Grau,11.5
27655,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,103,731,92174,302,731,55,116,313,161,0,4,0,140,19,24,16,0,Primeiro Grau,305.2119205298013
27655,TRT10,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,240,2069,39242,43,1415,15,81,672,87,0,0,654,3,9,26,6,0,Primeiro Grau,912.6046511627907
27656,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,881,3,3,880,24,0,17,0,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
27656,TRT10,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,56,230,40051,129,227,18,35,113,65,2,4,3,35,5,4,2,0,Primeiro Grau,310.47286821705427
