sigla_tribunal,id_orgao_julgador,servidores
TRE-RJ,15135,6.00
TRE-RJ,15136,5.00
TRE-RJ,15138,4.00
TRE-RJ,15139,0.00
TRE-RJ,15140,5.00
TRE-RJ,15142,0.00
TRE-RJ,15143,0.00
TRE-RJ,15144,7.00
TRE-RJ,15146,4.00
TRE-RJ,15147,0.00
TRE-RJ,15149,3.00
TRE-RJ,15150,0.00
TRE-RJ,15152,0.00
TRE-RJ,15154,5.00
TRE-RJ,15156,0.00
TRE-RJ,15175,3.00
TRE-RJ,15176,5.00
TRE-RJ,15177,5.00
TRE-RJ,15178,3.00
TRE-RJ,15179,3.00
TRE-RJ,15180,5.00
TRE-RJ,15181,5.00
TRE-RJ,15182,3.00
TRE-RJ,15183,4.00
TRE-RJ,15184,4.00
TRE-RJ,15185,5.00
TRE-RJ,15186,5.00
TRE-RJ,15187,4.00
TRE-RJ,15188,3.00
TRE-RJ,15189,0.00
TRE-RJ,15190,5.00
TRE-RJ,15191,6.00
TRE-RJ,15192,0.00
TRE-RJ,15193,0.00
TRE-RJ,15194,0.00
TRE-RJ,15195,0.00
TRE-RJ,15196,5.00
TRE-RJ,15197,0.00
TRE-RJ,15198,4.00
TRE-RJ,15199,7.00
TRE-RJ,15200,0.00
TRE-RJ,15201,3.00
TRE-RJ,15203,0.00
TRE-RJ,15204,4.00
TRE-RJ,15205,0.00
TRE-RJ,15207,5.00
TRE-RJ,15208,0.00
TRE-RJ,15210,0.00
TRE-RJ,15211,8.00
TRE-RJ,15213,5.00
TRE-RJ,15214,3.00
TRE-RJ,15216,6.00
TRE-RJ,15217,3.00
TRE-RJ,15218,6.00
TRE-RJ,15219,7.00
TRE-RJ,15220,5.00
TRE-RJ,15222,5.00
TRE-RJ,15223,7.00
TRE-RJ,15224,0.00
TRE-RJ,15225,0.00
TRE-RJ,15227,6.00
TRE-RJ,15229,5.00
TRE-RJ,15230,0.00
TRE-RJ,15231,0.00
TRE-RJ,15232,4.00
TRE-RJ,15233,3.00
TRE-RJ,15234,0.00
TRE-RJ,15235,5.00
TRE-RJ,15236,4.00
TRE-RJ,15237,4.00
TRE-RJ,15238,4.00
TRE-RJ,15239,0.00
TRE-RJ,15240,0.00
TRE-RJ,15241,9.00
TRE-RJ,15242,0.00
TRE-RJ,15243,0.00
TRE-RJ,15244,0.00
TRE-RJ,15245,0.00
TRE-RJ,15246,0.00
TRE-RJ,15248,0.00
TRE-RJ,15249,6.00
TRE-RJ,15251,0.00
TRE-RJ,15252,0.00
TRE-RJ,15253,9.00
TRE-RJ,15254,0.00
TRE-RJ,15256,3.00
TRE-RJ,15257,0.00
TRE-RJ,15258,5.00
TRE-RJ,15260,5.00
TRE-RJ,15261,0.00
TRE-RJ,15262,3.00
TRE-RJ,15263,5.00
TRE-RJ,15264,4.00
TRE-RJ,15265,0.00
TRE-RJ,15266,0.00
TRE-RJ,15267,0.00
TRE-RJ,15268,5.00
TRE-RJ,15269,4.00
TRE-RJ,15270,0.00
TRE-RJ,15271,0.00
TRE-RJ,15272,6.00
TRE-RJ,15273,4.00
TRE-RJ,15274,0.00
TRE-RJ,15275,0.00
TRE-RJ,15277,0.00
TRE-RJ,15278,7.00
TRE-RJ,15279,0.00
TRE-RJ,15281,4.00
TRE-RJ,15282,4.00
TRE-RJ,15283,5.00
TRE-RJ,15284,0.00
TRE-RJ,15286,5.00
TRE-RJ,15287,5.00
TRE-RJ,15288,0.00
TRE-RJ,15290,0.00
TRE-RJ,15291,0.00
TRE-RJ,15293,5.00
TRE-RJ,15294,4.00
TRE-RJ,15295,5.00
TRE-RJ,48788,4.00
TRE-RJ,48793,3.00
TRE-RJ,48799,4.00
TRE-RJ,48869,4.00
TRE-RJ,48870,4.00
TRE-RJ,48871,3.00
TRE-RJ,48872,4.00
TRE-RJ,48873,2.00
TRE-RJ,48874,3.00
TRE-RJ,48875,5.00
TRE-RJ,48876,6.00
TRE-RJ,48877,3.00
TRE-RJ,48878,4.00
TRE-RJ,48879,2.00
TRE-RJ,48880,3.00
TRE-RJ,48881,4.00
TRE-RJ,48882,3.00
TRE-RJ,48883,3.00
TRE-RJ,48884,3.00
TRE-RJ,48885,4.00
TRE-RJ,48886,3.00
TRE-RJ,48887,3.00
TRE-RJ,48888,3.00
TRE-RJ,48889,4.00
TRE-RJ,48890,4.00
TRE-RJ,48891,5.00
TRE-RJ,48892,3.00
TRE-RJ,48893,3.00
TRE-RJ,48894,3.00
TRE-RJ,48895,3.00
TRE-RJ,48896,3.00
TRE-RJ,48897,4.00
TRE-RJ,48898,3.00
TRE-RJ,48899,4.00
TRE-RJ,48900,5.00
TRE-RJ,48901,3.00
TRE-RJ,48902,2.00
TRE-RJ,48903,3.00
TRE-RJ,48904,3.00
TRE-RJ,48905,4.00
TRE-RJ,48906,4.00
TRE-RJ,48907,3.00
TRE-RJ,48908,4.00
TRE-RJ,48909,5.00
TRE-RJ,48910,3.00
TRE-RJ,48911,3.00
TRE-RJ,48912,2.00
TRE-RJ,48913,3.00
TRE-RJ,48914,3.00
TRE-RJ,48915,3.00
TRE-RJ,48916,2.00
TRE-RJ,48917,3.00
TRE-RJ,48918,2.00
TRE-RJ,48919,4.00
TRE-RJ,48920,3.00
TRE-RJ,48921,3.00
TRE-RJ,48922,4.00
TRE-RJ,48923,3.00
TRE-RJ,48924,3.00
TRE-RJ,48925,3.00
TRE-RJ,48926,3.00
TRE-RJ,48927,2.00
TRE-RJ,48928,3.00
TRE-RJ,48929,3.00
TRE-RJ,48930,4.00
TRE-RJ,48931,4.00
TRE-RJ,48932,3.00
TRE-RJ,48933,4.00
TRE-RJ,48934,5.00
TRE-RJ,48935,4.00
TRE-RJ,48936,4.00
TRE-RJ,48937,3.00
TRE-RJ,48938,2.00
TRE-RJ,48939,3.00
TRE-RJ,48940,4.00
TRE-RJ,48941,3.00
TRE-RJ,48942,2.00
TRE-RJ,48943,3.00
TRE-RJ,48944,3.00
TRE-RJ,48945,3.00
TRE-RJ,48946,3.00
TRE-RJ,48947,3.00
TRE-RJ,48948,2.00
TRE-RJ,48949,4.00
TRE-RJ,48950,4.00
TRE-RJ,48951,3.00
TRE-RJ,48952,3.00
TRE-RJ,48953,3.00
TRE-RJ,48954,3.00
TRE-RJ,48955,2.00
TRE-RJ,48956,3.00
TRE-RJ,48957,4.00
TRE-RJ,48958,5.00
TRE-RJ,48959,3.00
TRE-RJ,48960,3.00
TRE-RJ,48961,2.00
TRE-RJ,48962,2.00
TRE-RJ,48963,2.00
TRE-RJ,48964,2.00
TRE-RJ,48965,2.00
TRE-RJ,48966,7.00
TRE-RJ,48967,2.00
TRE-RJ,48968,3.00
TRE-RJ,48969,2.00
TRE-RJ,48970,3.00
TRE-RJ,48971,3.00
TRE-RJ,48972,2.00
TRE-RJ,48973,2.00
TRE-RJ,48974,3.00
TRE-RJ,48975,3.00
TRE-RJ,48976,2.00
TRE-RJ,48977,5.00
TRE-RJ,48978,4.00
TRE-RJ,48979,3.00
TRE-RJ,48980,4.00
TRE-RJ,48981,4.00
TRE-RJ,48982,5.00
TRE-RJ,48983,2.00
TRE-RJ,48984,4.00
TRE-RJ,48985,5.00
TRE-RJ,48986,2.00
TRE-RJ,48987,2.00
TRE-RJ,48988,4.00
TRE-RJ,48989,4.00
TRE-RJ,48990,3.00
TRE-RJ,48991,5.00
TRE-RJ,48992,4.00
TRE-RJ,48993,4.00
TRE-RJ,48994,3.00
TRE-RJ,48995,3.00
TRE-RJ,48996,2.00
TRE-RJ,48997,3.00
TRE-RJ,48998,4.00
TRE-RJ,48999,4.00
TRE-RJ,49000,4.00
TRE-RJ,49001,4.00
TRE-RJ,49002,4.00
TRE-RJ,49003,4.00
TRE-RJ,49004,6.00
TRE-RJ,49005,4.00
TRE-RJ,49006,3.00
TRE-RJ,49007,4.00
TRE-RJ,49008,2.00
TRE-RJ,49009,3.00
TRE-RJ,49010,3.00
TRE-RJ,49011,4.00
TRE-RJ,49012,2.00
TRE-RJ,49013,4.00
TRE-RJ,49014,3.00
TRE-RJ,49015,5.00
TRE-RJ,49016,0.00
TRE-RJ,49017,21.00
TRE-RJ,49018,10.00
TRE-RJ,49019,4.00
TRE-RJ,49020,4.00
TRE-RJ,49021,3.00
TRE-RJ,49022,35.00
TRE-RJ,70680,4.00
TRE-RJ,78925,0.00
TRE-RJ,78926,0.00
TRE-RJ,78927,0.00
TRE-RN,43716,0.00
TRE-RN,43717,5.00
TRE-RN,43718,3.00
TRE-RN,43719,2.00
TRE-RN,43720,2.00
TRE-RN,43721,2.00
TRE-RN,43722,2.00
TRE-RN,43723,3.00
TRE-RN,43724,3.00
TRE-RN,43725,4.00
TRE-RN,43726,3.00
TRE-RN,43727,3.00
TRE-RN,43728,2.00
TRE-RN,43729,1.00
TRE-RN,43730,2.00
TRE-RN,43731,2.00
TRE-RN,43732,2.00
TRE-RN,43733,1.00
TRE-RN,43734,2.00
TRE-RN,43735,2.00
TRE-RN,43736,0.00
TRE-RN,43737,1.00
TRE-RN,43738,1.00
TRE-RN,43739,1.00
TRE-RN,43740,1.00
TRE-RN,43741,2.00
TRE-RN,43742,1.00
TRE-RN,43743,2.00
TRE-RN,43744,1.00
TRE-RN,43745,2.00
TRE-RN,43746,2.00
TRE-RN,43747,2.00
TRE-RN,43748,2.00
TRE-RN,43749,3.00
TRE-RN,43750,1.00
TRE-RN,43751,0.00
TRE-RN,43752,2.00
TRE-RN,43753,1.00
TRE-RN,43754,1.00
TRE-RN,43755,2.00
TRE-RN,43756,1.00
TRE-RN,43757,1.00
TRE-RN,43758,1.00
TRE-RN,43759,1.00
TRE-RN,43760,1.00
TRE-RN,43761,2.00
TRE-RN,43762,1.00
TRE-RN,43763,1.00
TRE-RN,43764,1.00
TRE-RN,43765,0.00
TRE-RN,43766,2.00
TRE-RN,43767,2.00
TRE-RN,43768,0.00
TRE-RN,43769,1.00
TRE-RN,43770,2.00
TRE-RN,43771,0.00
TRE-RN,43772,4.00
TRE-RN,43773,4.00
TRE-RN,43774,2.00
TRE-RN,43775,1.00
TRE-RN,43776,1.00
TRE-RN,43777,1.00
TRE-RN,43778,0.00
TRE-RN,43779,0.00
TRE-RN,43780,0.00
TRE-RN,43781,2.00
TRE-RN,43782,0.00
TRE-RN,43783,0.00
TRE-RN,43784,0.00
TRE-RN,43785,1.00
TRE-RN,43786,2.00
TRE-RN,43787,1.00
TRE-RN,43788,1.00
TRE-RN,43789,0.00
TRE-RN,43790,2.00
TRE-RN,43791,1.00
TRE-RN,43792,4.00
TRE-RN,79498,0.00
TRE-RN,79499,0.00
TRE-RN,79500,0.00
TRE-RN,79539,3.00
TRE-RN,79540,4.00
TRE-RN,79541,4.00
TRE-RN,79542,0.00
TRE-RN,79543,5.00
TRE-RN,79544,3.00
TRE-RN,79545,2.00
TRE-RN,79546,3.00
TRE-RN,79547,3.00
TRE-RN,79548,5.00
TRE-RN,79549,4.00
TRE-RO,15601,2.00
TRE-RO,15602,2.00
TRE-RO,15603,2.00
TRE-RO,15604,2.00
TRE-RO,15605,2.00
TRE-RO,15606,2.00
TRE-RO,15607,2.00
TRE-RO,15608,2.00
TRE-RO,15609,2.00
TRE-RO,15610,2.00
TRE-RO,15611,3.00
TRE-RO,15612,2.00
TRE-RO,15613,2.00
TRE-RO,15614,0.00
TRE-RO,15615,2.00
TRE-RO,15616,2.00
TRE-RO,15617,2.00
TRE-RO,15618,2.00
TRE-RO,15619,1.00
TRE-RO,15620,2.00
TRE-RO,15621,2.00
TRE-RO,15622,0.00
TRE-RO,15623,0.00
TRE-RO,15624,0.00
TRE-RO,15625,2.00
TRE-RO,15626,2.00
TRE-RO,15627,2.00
TRE-RO,15628,2.00
TRE-RO,15629,2.00
TRE-RO,15630,2.00
TRE-RO,15631,0.00
TRE-RO,15632,2.00
TRE-RO,15633,0.00
TRE-RO,15634,2.00
TRE-RO,15635,2.00
TRE-RO,28236,0.00
TRE-RO,28237,1.00
TRE-RO,28238,1.00
TRE-RO,28239,0.00
TRE-RO,28240,1.00
TRE-RO,28241,1.00
TRE-RO,28242,1.00
TRE-RO,28243,1.00
TRE-RO,80900,17.00
TRE-RO,80901,2.00
TRE-RO,82426,0.00
TRE-RO,82455,1.00
TRE-RR,67980,3.00
TRE-RR,67981,2.00
TRE-RR,67982,2.00
TRE-RR,67983,2.00
TRE-RR,67984,3.00
TRE-RR,67985,2.00
TRE-RR,67986,2.00
TRE-RR,67987,2.00
TRE-RR,67988,0.00
TRE-RR,67989,2.00
TRE-RR,67990,2.00
TRE-RR,67991,13.00
TRE-RR,67992,0.00
TRE-RR,67993,0.00
TRE-RR,67994,0.00
TRE-RR,67995,0.00
TRE-RR,67996,0.00
TRE-RS,27124,4.00
TRE-RS,27125,3.00
TRE-RS,27126,2.00
TRE-RS,27127,2.00
TRE-RS,27128,2.00
TRE-RS,27129,2.00
TRE-RS,27130,2.00
TRE-RS,27131,2.00
TRE-RS,27132,2.00
TRE-RS,27133,3.00
TRE-RS,27134,2.00
TRE-RS,27135,2.00
TRE-RS,27136,2.00
TRE-RS,27137,2.00
TRE-RS,27138,2.00
TRE-RS,27139,2.00
TRE-RS,27140,2.00
TRE-RS,27141,2.00
TRE-RS,27142,2.00
TRE-RS,27143,3.00
TRE-RS,27144,2.00
TRE-RS,27145,2.00
TRE-RS,27146,2.00
TRE-RS,27147,2.00
TRE-RS,27148,1.00
TRE-RS,27149,2.00
TRE-RS,27150,2.00
TRE-RS,27151,2.00
TRE-RS,27152,2.00
TRE-RS,27153,2.00
TRE-RS,27154,2.00
TRE-RS,27155,2.00
TRE-RS,27156,3.00
TRE-RS,27157,3.00
TRE-RS,27158,2.00
TRE-RS,27159,3.00
TRE-RS,27160,3.00
TRE-RS,27161,2.00
TRE-RS,27162,2.00
TRE-RS,27163,2.00
TRE-RS,27164,2.00
TRE-RS,27165,2.00
TRE-RS,27166,2.00
TRE-RS,27167,2.00
TRE-RS,27168,3.00
TRE-RS,27169,2.00
TRE-RS,27170,2.00
TRE-RS,27171,2.00
TRE-RS,27172,2.00
TRE-RS,27173,2.00
TRE-RS,27174,3.00
TRE-RS,27175,2.00
TRE-RS,27176,2.00
TRE-RS,27177,2.00
TRE-RS,27178,3.00
TRE-RS,27179,2.00
TRE-RS,27180,3.00
TRE-RS,27181,2.00
TRE-RS,27182,3.00
TRE-RS,27183,3.00
TRE-RS,27184,2.00
TRE-RS,27185,2.00
TRE-RS,27186,2.00
TRE-RS,27187,2.00
TRE-RS,27188,2.00
TRE-RS,27189,2.00
TRE-RS,27190,2.00
TRE-RS,27191,2.00
TRE-RS,27192,2.00
TRE-RS,27193,2.00
TRE-RS,27194,2.00
TRE-RS,27195,2.00
TRE-RS,27196,2.00
TRE-RS,27197,2.00
TRE-RS,27198,2.00
TRE-RS,27199,2.00
TRE-RS,27200,3.00
TRE-RS,27201,2.00
TRE-RS,27202,2.00
TRE-RS,27203,2.00
TRE-RS,27204,2.00
TRE-RS,27205,2.00
TRE-RS,27206,2.00
TRE-RS,27207,2.00
TRE-RS,27208,3.00
TRE-RS,27209,2.00
TRE-RS,27210,2.00
TRE-RS,27211,2.00
TRE-RS,27212,2.00
TRE-RS,27213,2.00
TRE-RS,27214,2.00
TRE-RS,27215,2.00
TRE-RS,27216,2.00
TRE-RS,27217,1.00
TRE-RS,27218,2.00
TRE-RS,27219,1.00
TRE-RS,27220,2.00
TRE-RS,27221,2.00
TRE-RS,27222,2.00
TRE-RS,27223,2.00
TRE-RS,27224,3.00
TRE-RS,27225,2.00
TRE-RS,27226,2.00
TRE-RS,27227,2.00
TRE-RS,27228,2.00
TRE-RS,27229,3.00
TRE-RS,27230,2.00
TRE-RS,27231,3.00
TRE-RS,27232,2.00
TRE-RS,27233,3.00
TRE-RS,27234,3.00
TRE-RS,27235,4.00
TRE-RS,27236,5.00
TRE-RS,27237,4.00
TRE-RS,27238,2.00
TRE-RS,27239,2.00
TRE-RS,27240,2.00
TRE-RS,27241,2.00
TRE-RS,27242,2.00
TRE-RS,27243,2.00
TRE-RS,27244,2.00
TRE-RS,27245,2.00
TRE-RS,27246,2.00
TRE-RS,27247,2.00
TRE-RS,27248,2.00
TRE-RS,27249,2.00
TRE-RS,27250,2.00
TRE-RS,27251,2.00
TRE-RS,27252,2.00
TRE-RS,27253,2.00
TRE-RS,27254,2.00
TRE-RS,27255,2.00
TRE-RS,27256,2.00
TRE-RS,27257,3.00
TRE-RS,27258,3.00
TRE-RS,27259,2.00
TRE-RS,27260,2.00
TRE-RS,27261,2.00
TRE-RS,27262,2.00
TRE-RS,27263,2.00
TRE-RS,27264,2.00
TRE-RS,27265,2.00
TRE-RS,27266,4.00
TRE-RS,27267,2.00
TRE-RS,27268,3.00
TRE-RS,27269,2.00
TRE-RS,27270,2.00
TRE-RS,27271,2.00
TRE-RS,27272,2.00
TRE-RS,27273,2.00
TRE-RS,27274,3.00
TRE-RS,27275,1.00
TRE-RS,27276,3.00
TRE-RS,27277,2.00
TRE-RS,27278,2.00
TRE-RS,27279,2.00
TRE-RS,27280,2.00
TRE-RS,27281,5.00
TRE-RS,27282,5.00
TRE-RS,27283,4.00
TRE-RS,27284,4.00
TRE-RS,27285,3.00
TRE-RS,27286,2.00
TRE-RS,27287,3.00
TRE-RS,27288,2.00
TRE-RS,27289,2.00
TRE-RS,27290,2.00
TRE-RS,27291,2.00
TRE-RS,27292,3.00
TRE-RS,27293,2.00
TRE-RS,27294,2.00
TRE-RS,27295,3.00
TRE-RS,27296,2.00
TRE-RS,27297,1.00
TRE-RS,27298,4.00
TRE-RS,27299,13.00
TRE-RS,27300,1.00
TRE-RS,27301,2.00
TRE-RS,27302,2.00
TRE-RS,27303,2.00
TRE-RS,27304,2.00
TRE-RS,27305,7.00
TRE-RS,27306,8.00
TRE-RS,27307,11.00
TRE-RS,27308,15.00
TRE-RS,27309,5.00
TRE-SC,14603,3.00
TRE-SC,14604,3.00
TRE-SC,14605,3.00
TRE-SC,14606,4.00
TRE-SC,14607,2.00
TRE-SC,14608,2.00
TRE-SC,14609,2.00
TRE-SC,14610,2.00
TRE-SC,14611,2.00
TRE-SC,14612,3.00
TRE-SC,14613,2.00
TRE-SC,14614,4.00
TRE-SC,14615,3.00
TRE-SC,14616,2.00
TRE-SC,14617,2.00
TRE-SC,14618,3.00
TRE-SC,14619,3.00
TRE-SC,14620,2.00
TRE-SC,14621,1.00
TRE-SC,14622,2.00
TRE-SC,14623,2.00
TRE-SC,14624,3.00
TRE-SC,14625,2.00
TRE-SC,14626,3.00
TRE-SC,14627,2.00
TRE-SC,14628,2.00
TRE-SC,14629,2.00
TRE-SC,14630,2.00
TRE-SC,14631,3.00
TRE-SC,14632,2.00
TRE-SC,14633,2.00
TRE-SC,14634,2.00
TRE-SC,14635,1.00
TRE-SC,14636,2.00
TRE-SC,14637,3.00
TRE-SC,14638,2.00
TRE-SC,14639,2.00
TRE-SC,14640,2.00
TRE-SC,14641,2.00
TRE-SC,14642,0.00
TRE-SC,14643,4.00
TRE-SC,14644,2.00
TRE-SC,14645,2.00
TRE-SC,14646,2.00
TRE-SC,14647,3.00
TRE-SC,14648,2.00
TRE-SC,14649,2.00
TRE-SC,14650,2.00
TRE-SC,14651,2.00
TRE-SC,14652,2.00
TRE-SC,14653,2.00
TRE-SC,14654,3.00
TRE-SC,14655,3.00
TRE-SC,14656,2.00
TRE-SC,14657,2.00
TRE-SC,14658,2.00
TRE-SC,14659,2.00
TRE-SC,14660,2.00
TRE-SC,14661,0.00
TRE-SC,14662,2.00
TRE-SC,14663,2.00
TRE-SC,14664,2.00
TRE-SC,14665,2.00
TRE-SC,14666,2.00
TRE-SC,14667,2.00
TRE-SC,14668,2.00
TRE-SC,14669,2.00
TRE-SC,14670,2.00
TRE-SC,14671,2.00
TRE-SC,14672,2.00
TRE-SC,14673,2.00
TRE-SC,14674,0.00
TRE-SC,14675,3.00
TRE-SC,14676,2.00
TRE-SC,14677,0.00
TRE-SC,14678,2.00
TRE-SC,14679,2.00
TRE-SC,14680,2.00
TRE-SC,14681,2.00
TRE-SC,14682,0.00
TRE-SC,14683,2.00
TRE-SC,14684,2.00
TRE-SC,14685,2.00
TRE-SC,14686,5.00
TRE-SC,14687,2.00
TRE-SC,14688,2.00
TRE-SC,14689,2.00
TRE-SC,14690,4.00
TRE-SC,14691,0.00
TRE-SC,14692,2.00
TRE-SC,14693,2.00
TRE-SC,14694,2.00
TRE-SC,14695,2.00
TRE-SC,14696,3.00
TRE-SC,14697,2.00
TRE-SC,14698,1.00
TRE-SC,14699,2.00
TRE-SC,14700,2.00
TRE-SC,14701,2.00
TRE-SC,14702,4.00
TRE-SC,14703,0.00
TRE-SC,14704,2.00
TRE-SC,14705,2.00
TRE-SC,14706,3.00
TRE-SC,14707,2.00
TRE-SC,22852,0.00
TRE-SC,67968,38.00
TRE-SC,67969,6.00
TRE-SC,67970,0.00
TRE-SC,67971,0.00
TRE-SC,67972,0.00
TRE-SC,67973,1.00
TRE-SC,67974,0.00
TRE-SC,67975,0.00
TRE-SC,67976,0.00
TRE-SC,67977,0.00
TRE-SC,67978,0.00
TRE-SC,67979,0.00
TRE-SC,72060,0.00
TRE-SC,72061,0.00
TRE-SC,74170,0.00
TRE-SC,74171,0.00
TRE-SC,76476,0.00
TRE-SC,77258,0.00
TRE-SC,78471,0.00
TRE-SC,79358,0.00
TRE-SC,79359,15.00
TRE-SC,79360,1.00
TRE-SC,79362,1.00
TRE-SC,79363,1.00
TRE-SC,79365,1.00
TRE-SC,79367,1.00
TRE-SC,79369,0.00
TRE-SC,79370,0.00
TRE-SC,79371,0.00
TRE-SC,80405,1.00
TRE-SE,14195,3.00
TRE-SE,14196,6.00
TRE-SE,14197,2.00
TRE-SE,14198,2.00
TRE-SE,14199,2.00
TRE-SE,14200,2.00
TRE-SE,14201,2.00
TRE-SE,14202,2.00
TRE-SE,14203,2.00
TRE-SE,14204,2.00
TRE-SE,14205,1.00
TRE-SE,14206,2.00
TRE-SE,14207,2.00
TRE-SE,14208,0.00
TRE-SE,14209,2.00
TRE-SE,14210,1.00
TRE-SE,14211,2.00
TRE-SE,14212,2.00
TRE-SE,14213,3.00
TRE-SE,14214,2.00
TRE-SE,14215,1.00
TRE-SE,14216,3.00
TRE-SE,14217,2.00
TRE-SE,14218,3.00
TRE-SE,14219,2.00
TRE-SE,14220,2.00
TRE-SE,14221,7.00
TRE-SE,14222,2.00
TRE-SE,14223,1.00
TRE-SE,14224,3.00
TRE-SE,14225,2.00
TRE-SE,14226,2.00
TRE-SE,14227,2.00
TRE-SE,14228,2.00
TRE-SE,14229,2.00
TRE-SE,14230,2.00
TRE-SE,72014,1.00
TRE-SE,72015,1.00
TRE-SE,72016,1.00
TRE-SE,72017,1.00
TRE-SE,72018,1.00
TRE-SE,72019,1.00
TRE-SE,72105,1.00
TRE-SE,72870,7.00
TRE-SP,14708,12.00
TRE-SP,14709,3.00
TRE-SP,14710,4.00
TRE-SP,14711,3.00
TRE-SP,14712,5.00
TRE-SP,14713,5.00
TRE-SP,14714,2.00
TRE-SP,14715,3.00
TRE-SP,14716,2.00
TRE-SP,14717,2.00
TRE-SP,14718,2.00
TRE-SP,14719,2.00
TRE-SP,14720,3.00
TRE-SP,14721,2.00
TRE-SP,14722,2.00
TRE-SP,14723,2.00
TRE-SP,14724,2.00
TRE-SP,14725,2.00
TRE-SP,14726,2.00
TRE-SP,14727,3.00
TRE-SP,14728,3.00
TRE-SP,14729,2.00
TRE-SP,14730,7.00
TRE-SP,14731,3.00
TRE-SP,14732,5.00
TRE-SP,14733,2.00
TRE-SP,14734,4.00
TRE-SP,14735,2.00
TRE-SP,14736,2.00
TRE-SP,14737,2.00
TRE-SP,14738,2.00
TRE-SP,14739,1.00
TRE-SP,14740,2.00
TRE-SP,14741,4.00
TRE-SP,14742,2.00
TRE-SP,14743,2.00
TRE-SP,14744,2.00
TRE-SP,14745,2.00
TRE-SP,14746,2.00
TRE-SP,14747,2.00
TRE-SP,14748,2.00
TRE-SP,14749,1.00
TRE-SP,14750,2.00
TRE-SP,14751,2.00
TRE-SP,14752,2.00
TRE-SP,14753,0.00
TRE-SP,14754,4.00
TRE-SP,14755,4.00
TRE-SP,14756,4.00
TRE-SP,14757,2.00
TRE-SP,14758,2.00
TRE-SP,14759,2.00
TRE-SP,14760,2.00
TRE-SP,14761,2.00
TRE-SP,14762,2.00
TRE-SP,14763,2.00
TRE-SP,14764,1.00
TRE-SP,14765,2.00
TRE-SP,14766,2.00
TRE-SP,14767,2.00
TRE-SP,14768,3.00
TRE-SP,14769,2.00
TRE-SP,14770,3.00
TRE-SP,14771,3.00
TRE-SP,14772,2.00
TRE-SP,14773,2.00
TRE-SP,14774,2.00
TRE-SP,14775,2.00
TRE-SP,14776,3.00
TRE-SP,14777,2.00
TRE-SP,14778,4.00
TRE-SP,14779,2.00
TRE-SP,14780,3.00
TRE-SP,14781,2.00
TRE-SP,14782,2.00
TRE-SP,14783,3.00
TRE-SP,14784,2.00
TRE-SP,14785,2.00
TRE-SP,14786,2.00
TRE-SP,14787,2.00
TRE-SP,14788,2.00
TRE-SP,14789,2.00
TRE-SP,14790,2.00
TRE-SP,14791,3.00
TRE-SP,14792,2.00
TRE-SP,14793,0.00
TRE-SP,14794,2.00
TRE-SP,14795,2.00
TRE-SP,14796,2.00
TRE-SP,14797,2.00
TRE-SP,14798,2.00
TRE-SP,14799,2.00
TRE-SP,14800,1.00
TRE-SP,14801,3.00
TRE-SP,14802,2.00
TRE-SP,14803,2.00
TRE-SP,14804,3.00
TRE-SP,14805,0.00
TRE-SP,14806,2.00
TRE-SP,14807,2.00
TRE-SP,14808,2.00
TRE-SP,14809,4.00
TRE-SP,14810,2.00
TRE-SP,14811,2.00
TRE-SP,14812,0.00
TRE-SP,14813,0.00
TRE-SP,14814,2.00
TRE-SP,14815,2.00
TRE-SP,14816,3.00
TRE-SP,14817,2.00
TRE-SP,14818,2.00
TRE-SP,14819,2.00
TRE-SP,14820,2.00
TRE-SP,14821,0.00
TRE-SP,14822,2.00
TRE-SP,14823,2.00
TRE-SP,14824,2.00
TRE-SP,14825,2.00
TRE-SP,14826,4.00
TRE-SP,14827,2.00
TRE-SP,14828,0.00
TRE-SP,14829,3.00
TRE-SP,14830,4.00
TRE-SP,14831,2.00
TRE-SP,14832,2.00
TRE-SP,14833,4.00
TRE-SP,14834,3.00
TRE-SP,14835,4.00
TRE-SP,14836,3.00
TRE-SP,14837,2.00
TRE-SP,14838,3.00
TRE-SP,14839,2.00
TRE-SP,14840,3.00
TRE-SP,14841,2.00
TRE-SP,14842,2.00
TRE-SP,14843,2.00
TRE-SP,14844,2.00
TRE-SP,14845,4.00
TRE-SP,14846,2.00
TRE-SP,14847,2.00
TRE-SP,14848,2.00
TRE-SP,14849,3.00
TRE-SP,14850,2.00
TRE-SP,14851,2.00
TRE-SP,14852,4.00
TRE-SP,14853,2.00
TRE-SP,14854,2.00
TRE-SP,14855,2.00
TRE-SP,14856,1.00
TRE-SP,14857,3.00
TRE-SP,14858,2.00
TRE-SP,14859,2.00
TRE-SP,14860,2.00
TRE-SP,14861,2.00
TRE-SP,14862,0.00
TRE-SP,14863,2.00
TRE-SP,14864,4.00
TRE-SP,14865,2.00
TRE-SP,14866,4.00
TRE-SP,14867,2.00
TRE-SP,14868,0.00
TRE-SP,14869,2.00
TRE-SP,14870,2.00
TRE-SP,14871,2.00
TRE-SP,14872,1.00
TRE-SP,14873,2.00
TRE-SP,14874,3.00
TRE-SP,14875,2.00
TRE-SP,14876,0.00
TRE-SP,14877,2.00
TRE-SP,14878,2.00
TRE-SP,14879,3.00
TRE-SP,14880,3.00
TRE-SP,14881,0.00
TRE-SP,14882,3.00
TRE-SP,14883,2.00
TRE-SP,14884,4.00
