id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau,id_formato,procedimento,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind18_dias,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind18_proc,ind4,ind11,ind24,ind25,ind26,formato,grau,bx_tmp,tramit_tmp
33758,TRT1,Justiça do Trabalho,G1,1,Execução extrajudicial não fiscal,Sim,2024-01-31,0,7,2702,1,4,14416,1,0,2,0,0,0,4,3,0,0,0,0,Eletrônico,Primeiro Grau,2702.0,3604.0
33758,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,38,1923,24208,27,1717,2939051,432,37,320,97,0,0,1717,206,2,3,8,1,Eletrônico,Primeiro Grau,896.5925925925926,1711.7361677344204
33759,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,6,290,4,4,289,269548,0,0,9,0,0,0,289,1,0,0,0,0,Eletrônico,Primeiro Grau,1.0,932.6920415224913
33759,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,62,1591,35976,84,1517,1015319,160,76,176,68,1,4,1517,74,74,24,58,10,Eletrônico,Primeiro Grau,428.2857142857143,669.2940013183916
33759,TRT1,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,49,3275,1,8,39251,0,1,1,0,0,0,8,41,0,0,0,0,Eletrônico,Primeiro Grau,3275.0,4906.375
33759,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,47,2493,22660,37,1451,2121094,46,42,392,98,0,0,1451,1042,1,3,11,4,Eletrônico,Primeiro Grau,612.4324324324324,1461.8152997932461
33760,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,301,685,2,298,271618,0,2,12,2,0,0,298,3,1,0,0,0,Eletrônico,Primeiro Grau,342.5,911.4697986577181
33760,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,56,1472,35249,45,1456,1031029,52,55,286,109,2,10,1456,16,60,38,20,25,Eletrônico,Primeiro Grau,783.3111111111111,708.1243131868132
33760,TRT1,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,37,4137,1,0,,0,0,1,1,0,0,,0,0,0,0,0,Eletrônico,Primeiro Grau,4137.0,
33760,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,47,2024,70321,77,1131,1867358,52,138,842,131,0,0,1131,893,3,5,13,3,Eletrônico,Primeiro Grau,913.2597402597403,1651.0680813439435
33761,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,277,68,2,275,228442,2,0,6,0,0,0,275,2,0,0,0,0,Eletrônico,Primeiro Grau,34.0,830.6981818181819
33761,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,60,888,44340,90,867,506963,78,61,259,90,0,6,867,21,89,52,71,46,Eletrônico,Primeiro Grau,492.6666666666667,584.7324106113033
33761,TRT1,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,35,4427,1,8,33133,0,3,4,2,0,0,8,27,0,0,0,0,Eletrônico,Primeiro Grau,4427.0,4141.625
33761,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,52,1689,49441,65,892,1201438,12,75,436,91,0,0,892,797,2,1,17,1,Eletrônico,Primeiro Grau,760.6307692307693,1346.9035874439462
33762,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,316,52,1,316,284265,0,1,4,0,0,0,316,0,0,0,0,0,Eletrônico,Primeiro Grau,52.0,899.5727848101266
33762,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,46,630,35380,71,569,394182,58,35,309,90,2,3,569,61,86,17,35,16,Eletrônico,Primeiro Grau,498.3098591549296,692.7627416520211
33762,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,28,1617,37290,36,1215,1194341,21,67,485,71,0,0,1215,402,4,6,19,3,Eletrônico,Primeiro Grau,1035.8333333333333,982.9967078189301
33763,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,57,1002,15611,46,955,518103,83,67,148,88,5,5,955,47,69,12,24,4,Eletrônico,Primeiro Grau,339.3695652173913,542.5162303664921
33763,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,44,1382,15578,23,693,699659,13,35,298,60,0,0,693,689,3,2,10,4,Eletrônico,Primeiro Grau,677.304347826087,1009.6089466089466
33764,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,7,293,249,3,293,264271,2,0,9,0,0,0,293,0,0,0,0,0,Eletrônico,Primeiro Grau,83.0,901.9488054607508
33764,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,55,1928,29893,45,1897,1144086,101,73,178,52,3,4,1897,31,76,17,26,6,Eletrônico,Primeiro Grau,664.2888888888889,603.1027938850817
33764,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,35,1592,7634,15,1112,1330091,26,41,455,93,0,0,1112,480,2,6,34,6,Eletrônico,Primeiro Grau,508.93333333333334,1196.125
33765,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,273,5,2,272,229432,0,0,10,0,0,0,272,1,0,0,0,0,Eletrônico,Primeiro Grau,2.5,843.5
33765,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,64,804,36642,64,745,366490,59,54,208,49,2,4,745,59,60,9,25,19,Eletrônico,Primeiro Grau,572.53125,491.93288590604027
33765,TRT1,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,8,2788,1,2,3409,0,0,0,0,0,0,2,6,0,0,0,1,Eletrônico,Primeiro Grau,2788.0,1704.5
33765,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,35,2072,47318,37,1410,1393268,27,69,321,64,1,0,1410,662,1,5,20,7,Eletrônico,Primeiro Grau,1278.8648648648648,988.1333333333333
33766,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,340,2,2,340,310154,0,0,16,1,0,0,340,0,0,3,3,0,Eletrônico,Primeiro Grau,1.0,912.2176470588236
33766,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,67,1848,87570,64,1807,1247792,126,69,161,73,1,7,1807,41,88,57,98,29,Eletrônico,Primeiro Grau,1368.28125,690.5323741007194
33766,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,34,2289,39086,44,1589,2341599,59,57,311,105,1,0,1589,700,1,1,30,1,Eletrônico,Primeiro Grau,888.3181818181819,1473.630585273757
33767,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,294,3,1,291,319815,3,0,6,0,0,0,291,3,0,0,0,1,Eletrônico,Primeiro Grau,3.0,1099.020618556701
33767,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,70,1386,47713,59,1339,877940,180,138,190,149,2,2,1339,47,83,25,69,20,Eletrônico,Primeiro Grau,808.6949152542373,655.6684092606423
33767,TRT1,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,35,4424,1,5,26944,1,0,0,0,0,0,5,30,0,0,0,0,Eletrônico,Primeiro Grau,4424.0,5388.8
33767,TRT1,Justiça do Trabalho,G1,1,Execução extrajudicial não fiscal,Sim,2024-01-31,0,9,477,1,9,19580,3,0,2,0,0,0,9,0,0,0,0,0,Eletrônico,Primeiro Grau,477.0,2175.5555555555557
33767,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,21,3006,40968,34,2141,3398867,486,60,345,82,0,0,2141,865,0,7,35,8,Eletrônico,Primeiro Grau,1204.9411764705883,1587.513778608127
33768,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,362,889,5,361,329305,3,0,15,1,0,0,361,1,0,0,0,0,Eletrônico,Primeiro Grau,177.8,912.202216066482
33768,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,67,2139,18268,25,2051,1626778,420,58,168,52,3,6,2051,88,106,22,22,10,Eletrônico,Primeiro Grau,730.72,793.1633349585568
33768,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,17,2581,48988,21,1624,2466159,274,34,449,70,0,0,1624,957,2,4,30,5,Eletrônico,Primeiro Grau,2332.7619047619046,1518.5708128078818
33769,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,71,1853,40165,52,1773,1146916,161,68,164,99,2,9,1773,80,38,48,63,36,Eletrônico,Primeiro Grau,772.4038461538462,646.8787366046249
33769,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,28,3512,75932,37,2340,3632715,989,53,222,119,0,1,2340,1172,0,7,27,5,Eletrônico,Primeiro Grau,2052.2162162162163,1552.4423076923076
33770,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,273,81,1,272,224697,0,0,3,1,0,0,272,1,0,0,0,0,Eletrônico,Primeiro Grau,81.0,826.0919117647059
33770,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,63,1059,14906,53,1030,521718,64,49,398,75,1,3,1030,29,32,15,25,8,Eletrônico,Primeiro Grau,281.24528301886795,506.5223300970874
33770,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,41,1464,34732,55,753,688837,109,59,552,257,0,0,753,711,1,7,29,4,Eletrônico,Primeiro Grau,631.4909090909091,914.7901726427623
33771,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,294,1,1,290,300519,1,0,10,0,0,0,290,4,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1036.2724137931034
33771,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,61,1367,44276,63,1300,709966,22,84,186,106,4,9,1300,67,43,19,25,29,Eletrônico,Primeiro Grau,702.7936507936508,546.1276923076923
33771,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,34,2262,33977,51,1339,1475241,115,57,372,81,0,1,1339,923,0,4,6,8,Eletrônico,Primeiro Grau,666.2156862745098,1101.7483196415235
33772,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,60,1279,17300,40,1255,641272,133,58,501,89,5,15,1255,24,81,10,22,5,Eletrônico,Primeiro Grau,432.5,510.9737051792829
33772,TRT1,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,27,4073,1,4,2833,0,0,1,0,0,0,4,23,0,0,0,0,Eletrônico,Primeiro Grau,4073.0,708.25
33772,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,46,1787,16381,12,1218,1497155,101,24,338,36,0,1,1218,569,0,2,14,2,Eletrônico,Primeiro Grau,1365.0833333333333,1229.1912972085386
33773,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,58,2326,31013,35,2210,1461785,256,86,355,38,4,3,2210,116,70,32,77,11,Eletrônico,Primeiro Grau,886.0857142857143,661.4411764705883
33773,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,30,2670,50893,32,1940,2807925,586,43,347,28,0,0,1940,730,1,0,45,2,Eletrônico,Primeiro Grau,1590.40625,1447.3840206185566
33774,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,331,164,5,331,341093,1,0,5,0,0,0,331,0,0,0,0,0,Eletrônico,Primeiro Grau,32.8,1030.4924471299094
33774,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,67,1318,20154,46,1285,795829,178,55,272,82,4,3,1285,33,67,20,47,14,Eletrônico,Primeiro Grau,438.1304347826087,619.3221789883269
33774,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,24,2519,20720,15,1500,2345637,281,48,273,95,0,1,1500,1019,2,4,10,1,Eletrônico,Primeiro Grau,1381.3333333333333,1563.758
33775,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,342,2125,6,340,328743,1,1,15,0,0,0,340,2,0,0,0,0,Eletrônico,Primeiro Grau,354.1666666666667,966.8911764705882
33775,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,61,1517,92543,162,1444,1081552,132,79,371,113,6,7,1444,73,95,35,54,17,Eletrônico,Primeiro Grau,571.2530864197531,748.9972299168975
33775,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,114,3120,17633,35,2231,3321552,71,39,804,214,0,0,2231,889,0,7,22,7,Eletrônico,Primeiro Grau,503.8,1488.8175705961453
33776,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,312,2,2,312,277092,1,0,5,0,0,0,312,0,0,0,0,0,Eletrônico,Primeiro Grau,1.0,888.1153846153846
33776,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,58,1023,27383,54,973,354875,82,71,185,73,1,3,973,50,64,16,32,10,Eletrônico,Primeiro Grau,507.0925925925926,364.7225077081192
33776,TRT1,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,1,26,5,1,0,,0,1,0,0,0,0,,0,0,0,0,0,Eletrônico,Primeiro Grau,5.0,
33776,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,31,1705,46473,91,876,642483,107,88,363,56,0,0,876,829,1,10,20,3,Eletrônico,Primeiro Grau,510.6923076923077,733.4280821917808
33777,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,275,4,1,275,238187,0,0,5,0,0,0,275,0,0,0,1,0,Eletrônico,Primeiro Grau,4.0,866.1345454545454
33777,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,65,726,12793,37,669,324242,7,55,227,68,2,5,669,57,26,19,16,18,Eletrônico,Primeiro Grau,345.7567567567568,484.6666666666667
33777,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,27,1635,35330,33,805,892901,14,83,267,63,0,0,805,830,0,13,12,8,Eletrônico,Primeiro Grau,1070.6060606060605,1109.1937888198759
33778,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,66,1663,24599,43,1627,878985,106,45,406,94,2,9,1627,36,0,50,95,19,Eletrônico,Primeiro Grau,572.0697674418604,540.2489244007376
33778,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,17,1671,13301,17,1135,1201462,29,37,473,102,0,0,1135,536,0,5,12,6,Eletrônico,Primeiro Grau,782.4117647058823,1058.5568281938326
33779,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,312,125,4,310,289224,0,0,9,2,0,0,310,2,0,0,1,0,Eletrônico,Primeiro Grau,31.25,932.9806451612903
33779,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,63,1509,48743,37,1475,921747,102,26,82,72,2,6,1475,34,64,31,45,24,Eletrônico,Primeiro Grau,1317.3783783783783,624.913220338983
33779,TRT1,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,32,2077,61987,60,1112,1388880,59,69,342,127,0,0,1112,965,5,2,10,6,Eletrônico,Primeiro Grau,1033.1166666666666,1248.9928057553957
33780,TRT1,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,303,251,3,303,291759,2,0,3,1,0,0,303,0,0,0,0,0,Eletrônico,Primeiro Grau,83.66666666666667,962.9009900990098
33780,TRT1,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,44,1726,72806,127,1650,1351445,136,68,82,186,2,4,1650,76,72,15,26,7,Eletrônico,Primeiro Grau,573.2755905511812,819.0575757575757
33780,TRT1,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,29,3404,1,8,23243,1,1,0,3,0,0,8,21,0,0,0,0,Eletrônico,Primeiro Grau,3404.0,2905.375
